timestamp,set_val,lux_raw,lux_corrected,visible,ir,sensor_settings,dark_offset_lux
2026-09-01T11:56:45.977771,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:45.982043,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:45.986316,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:45.990589,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:45.994852,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:45.999125,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.003421,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.007701,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.011980,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.016250,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.020519,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.024789,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.029057,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.033326,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.037601,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.041877,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.046151,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.050424,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.054859,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.059130,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.063399,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.067673,0.2,174.304128,174.304128,1333,414,MED  / 100ms,0.0
2026-09-01T11:56:46.071952,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.076235,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.080506,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.084780,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.089052,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.093331,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.097630,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.101922,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.106208,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.110506,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.114782,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.119080,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.123350,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.127619,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.131890,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.136167,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.140436,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.144720,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.148998,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.153283,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.157720,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.162004,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.166277,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.170560,0.2,7.879295999999999,7.879295999999999,79,48,MED  / 100ms,0.0
2026-09-01T11:56:46.174850,0.2,7.879295999999999,7.879295999999999,79,54,MED  / 100ms,0.0
2026-09-01T11:56:46.179136,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.183421,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.187703,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.191985,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.196260,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.200540,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.204817,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.209113,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.213386,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.217684,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.221980,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.226256,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.230541,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.234845,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.239125,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.243424,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.247700,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.251984,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.256255,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.260683,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.264966,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.269268,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.273565,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.277842,0.2,7.415808000000001,7.415808000000001,80,54,MED  / 100ms,0.0
2026-09-01T11:56:46.282118,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.286399,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.290694,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.294982,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.299276,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.303559,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.307834,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.312143,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.316419,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.320698,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.324971,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.329251,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.333527,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.337814,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.342093,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.346366,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.350649,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.354925,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.359196,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.363468,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.367924,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.372207,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.376486,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.380760,0.2,7.755264000000001,7.755264000000001,84,57,MED  / 100ms,0.0
2026-09-01T11:56:46.385046,0.2,7.755264000000001,7.755264000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.389333,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.393611,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.397887,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.402170,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.406479,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.410760,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.415037,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.419318,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.423593,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.427864,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.432172,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.436455,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.440727,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.445000,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.449275,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.453547,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.457817,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.462102,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.466385,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.470824,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.475110,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.479388,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.483671,0.2,7.872768000000001,7.872768000000001,86,59,MED  / 100ms,0.0
2026-09-01T11:56:46.487967,0.2,7.872768000000001,7.872768000000001,86,60,MED  / 100ms,0.0
2026-09-01T11:56:46.492248,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.496519,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.500795,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.505066,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.509339,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.513621,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.517905,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.522182,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.526476,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.530772,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.535070,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.539348,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.543632,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.547910,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.552194,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.556471,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.560762,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.565058,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.569341,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.573792,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.578091,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.582392,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.586687,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.590970,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.595252,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.599537,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.603819,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.608104,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.612377,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.616650,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.620923,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.625211,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.629494,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.633778,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.638083,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.642355,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.646625,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.650907,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.655183,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.659457,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.663732,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.668004,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.672282,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.676716,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.680996,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.685271,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.689569,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.693867,0.2,8.09472,8.09472,88,60,MED  / 100ms,0.0
2026-09-01T11:56:46.698172,0.2,8.09472,8.09472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.702452,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.706725,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.711009,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.715293,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.719585,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.723863,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.728153,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.732433,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.736721,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.740994,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.745266,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.749548,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.753832,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.758124,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.762402,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.766678,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.770964,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.775242,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.779524,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.783970,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.788251,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.792525,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.796801,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.801077,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.805354,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.809632,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.813908,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.818204,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.822499,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.826776,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.831052,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.835334,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.839642,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.843944,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.848224,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.852507,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.856777,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.861047,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.865319,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.869642,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.873924,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.878210,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.882498,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.886941,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.891228,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.895512,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.899790,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.904077,0.2,8.153472,8.153472,89,61,MED  / 100ms,0.0
2026-09-01T11:56:46.908354,0.2,8.153472,8.153472,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.912647,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.916931,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.921212,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.925491,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.929786,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.934109,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.938405,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.942679,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.946956,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.951251,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.955533,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.959815,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.964100,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.968386,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.972668,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.976955,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.981232,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.985510,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.989958,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.994257,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:46.998539,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:47.002832,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:47.007115,0.2,8.212224,8.212224,90,62,MED  / 100ms,0.0
2026-09-01T11:56:47.011409,0.2,8.212224,8.212224,90,63,MED  / 100ms,0.0
2026-09-01T11:56:47.015693,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.019977,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.024274,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.028564,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.032841,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.037135,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.041411,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.045689,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.049977,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.054253,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.058543,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.062833,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.067118,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.071412,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.075687,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.079974,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.084261,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.088542,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.092975,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.097252,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.101535,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.105811,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.110104,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.114384,0.2,8.270976000000001,8.270976000000001,91,63,MED  / 100ms,0.0
2026-09-01T11:56:47.118671,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.122946,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.127223,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.131497,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.135777,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.140064,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.144346,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.148631,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.152913,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.157185,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.161458,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.165729,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
2026-09-01T11:56:47.170013,0.2,8.329728000000001,8.329728000000001,92,64,MED  / 100ms,0.0
